#curie_map:
#  MESH: http://id.nlm.nih.gov/mesh/
#  CL: http://purl.obolibrary.org/obo/CL_
#  UBERON: http://purl.obolibrary.org/obo/UBERON_
#  GO: http://purl.obolibrary.org/obo/GO_
#  OBA: http://purl.obolibrary.org/obo/OBA_
#  skos: http://www.w3.org/2004/02/skos/core
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_provider: https://www.ebi.ac.uk
#mapping_set_group: obo_mesh_mappings
#mapping_set_id: obo_mesh
#mapping_set_title: 'OBO Ontology Mappings to MeSH'
#object_source: https://nlmpubs.nlm.nih.gov/projects/mesh/rdf/mesh.nt.gz
#subject_source: http://purl.obolibrary.org/obo/cl.owl
#subject_source: http://purl.obolibrary.org/obo/uberon.owl
#subject_source: http://purl.obolibrary.org/obo/go.owl
#subject_source: http://purl.obolibrary.org/obo/oba.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	confidence	mapping_date	author_id	object_uri
UBERON:0001629	carotid body	skos:exactMatch	M0003546	Carotid Body	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003546
UBERON:0001631	thoracic duct	skos:exactMatch	M0021395	Thoracic Duct	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021395
UBERON:0001632	temporal artery	skos:exactMatch	M0021146	Temporal Arteries	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021146
UBERON:0001633	basilar artery	skos:exactMatch	M0002218	Basilar Artery	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002218
UBERON:0001636	posterior cerebral artery	skos:exactMatch	M0328556	Posterior Cerebral Artery	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328556
UBERON:0001637	artery	skos:exactMatch	M0001731	Arteries	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001731
UBERON:0001638	vein	skos:exactMatch	M0022581	Veins	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022581
UBERON:0001640	celiac artery	skos:exactMatch	M0003735	Celiac Artery	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003735
UBERON:0001641	transverse sinus	skos:exactMatch	M0500783	Transverse Sinuses	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0500783
UBERON:0001642	superior sagittal sinus	skos:exactMatch	M0500779	Superior Sagittal Sinus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0500779
UBERON:0001643	oculomotor nerve	skos:exactMatch	M0015217	Oculomotor Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015217
UBERON:0001644	trochlear nerve	skos:exactMatch	M0022026	Trochlear Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022026
UBERON:0001645	trigeminal nerve	skos:exactMatch	M0021965	Trigeminal Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021965
UBERON:0001646	abducens nerve	skos:exactMatch	M0000010	Abducens Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0000010
UBERON:0001647	facial nerve	skos:exactMatch	M0008121	Facial Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008121
UBERON:0001648	vestibulocochlear nerve	skos:exactMatch	M0000241	Vestibulocochlear Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0000241
UBERON:0001649	glossopharyngeal nerve	skos:exactMatch	M0009311	Glossopharyngeal Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0009311
UBERON:0001650	hypoglossal nerve	skos:exactMatch	M0010900	Hypoglossal Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0010900
UBERON:0001663	cerebral vein	skos:exactMatch	M0003897	Cerebral Veins	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003897
UBERON:0001673	central retinal vein	skos:exactMatch	M0018951	Retinal Vein	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0018951
UBERON:0001675	trigeminal ganglion	skos:exactMatch	M0019638	Trigeminal Ganglion	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019638
UBERON:0001676	occipital bone	skos:exactMatch	M0015180	Occipital Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015180
UBERON:0001677	sphenoid bone	skos:exactMatch	M0020291	Sphenoid Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020291
UBERON:0001678	temporal bone	skos:exactMatch	M0021148	Temporal Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021148
UBERON:0001679	ethmoid bone	skos:exactMatch	M0007874	Ethmoid Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0007874
UBERON:0001681	nasal bone	skos:exactMatch	M0014484	Nasal Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014484
UBERON:0001684	mandible	skos:exactMatch	M0012975	Mandible	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012975
UBERON:0001685	hyoid bone	skos:exactMatch	M0010806	Hyoid Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0010806
UBERON:0001694	petrous part of temporal bone	skos:exactMatch	M0016439	Petrous Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0016439
UBERON:0001697	orbit of skull	skos:exactMatch	M0015376	Orbit	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015376
UBERON:0001700	geniculate ganglion	skos:exactMatch	M0009153	Geniculate Ganglion	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0009153
UBERON:0001702	eyelash	skos:exactMatch	M0008104	Eyelashes	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008104
UBERON:0001706	nasal septum	skos:exactMatch	M0014489	Nasal Septum	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014489
UBERON:0001707	nasal cavity	skos:exactMatch	M0014485	Nasal Cavity	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014485
UBERON:0001711	eyelid	skos:exactMatch	M0008107	Eyelids	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008107
UBERON:0001715	oculomotor nuclear complex	skos:exactMatch	M0591291	Oculomotor Nuclear Complex	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0591291
UBERON:0001717	spinal nucleus of trigeminal nerve	skos:exactMatch	M0021968	Trigeminal Nucleus, Spinal	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021968
UBERON:0001720	cochlear nucleus	skos:exactMatch	M0026693	Cochlear Nucleus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0026693
UBERON:0001723	tongue	skos:exactMatch	M0021656	Tongue	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021656
UBERON:0001724	sphenoidal sinus	skos:exactMatch	M0020292	Sphenoid Sinus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020292
UBERON:0001727	taste bud	skos:exactMatch	M0021061	Taste Buds	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021061
UBERON:0001728	nasopharynx	skos:exactMatch	M0014495	Nasopharynx	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014495
UBERON:0001729	oropharynx	skos:exactMatch	M0015442	Oropharynx	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015442
UBERON:0001732	pharyngeal tonsil	skos:exactMatch	M0000365	Adenoids	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0000365
UBERON:0001736	submandibular gland	skos:exactMatch	M0020666	Submandibular Gland	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020666
UBERON:0001737	larynx	skos:exactMatch	M0012239	Larynx	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012239
UBERON:0001738	thyroid cartilage	skos:exactMatch	M0021476	Thyroid Cartilage	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021476
UBERON:0001739	laryngeal cartilage	skos:exactMatch	M0012225	Laryngeal Cartilages	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012225
UBERON:0001740	arytenoid cartilage	skos:exactMatch	M0001782	Arytenoid Cartilage	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001782
UBERON:0001744	lymphoid tissue	skos:exactMatch	M0012815	Lymphoid Tissue	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012815
UBERON:0001750	lacrimal apparatus	skos:exactMatch	M0012133	Lacrimal Apparatus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012133
UBERON:0001759	vagus nerve	skos:exactMatch	M0022493	Vagus Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022493
UBERON:0001760	frontal sinus	skos:exactMatch	M0008849	Frontal Sinus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008849
UBERON:0001762	turbinate bone	skos:exactMatch	M0022166	Turbinates	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022166
UBERON:0001764	maxillary sinus	skos:exactMatch	M0013137	Maxillary Sinus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0013137
UBERON:0001766	anterior chamber of eyeball	skos:exactMatch	M0001297	Anterior Chamber	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001297
UBERON:0001768	uvea	skos:exactMatch	M0022442	Uvea	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022442
UBERON:0001769	iris	skos:exactMatch	M0011715	Iris	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0011715
UBERON:0001771	pupil	skos:exactMatch	M0018161	Pupil	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0018161
UBERON:0001772	corneal epithelium	skos:exactMatch	M0029063	Epithelium, Corneal	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0029063
UBERON:0001773	sclera	skos:exactMatch	M0019537	Sclera	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019537
UBERON:0001775	ciliary body	skos:exactMatch	M0004476	Ciliary Body	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0004476
UBERON:0001776	optic choroid	skos:exactMatch	M0004346	Choroid	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0004346
UBERON:0001777	substantia propria of cornea	skos:exactMatch	M0005184	Corneal Stroma	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005184
UBERON:0001780	spinal nerve	skos:exactMatch	M0020324	Spinal Nerves	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020324
UBERON:0001782	pigmented layer of retina	skos:exactMatch	M0016849	Retinal Pigment Epithelium	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0016849
UBERON:0001783	optic disc	skos:exactMatch	M0015354	Optic Disk	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015354
UBERON:0001785	cranial nerve	skos:exactMatch	M0005281	Cranial Nerves	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005281
UBERON:0001786	fovea centralis	skos:exactMatch	M0008792	Fovea Centralis	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008792
UBERON:0001788	outer limiting layer of retina	skos:exactMatch	M0002731	Blood-Retinal Barrier	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002731
UBERON:0001796	aqueous humor of eyeball	skos:exactMatch	M0001636	Aqueous Humor	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001636
UBERON:0001798	vitreous body	skos:exactMatch	M0022820	Vitreous Body	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022820
UBERON:0001800	sensory ganglion	skos:exactMatch	M0027111	Ganglia, Sensory	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0027111
UBERON:0001801	anterior segment of eyeball	skos:exactMatch	M0001299	Anterior Eye Segment	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001299
UBERON:0001802	posterior segment of eyeball	skos:exactMatch	M0540316	Posterior Eye Segment	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0540316
UBERON:0001804	capsule of lens	skos:exactMatch	M0012344	Lens Capsule, Crystalline	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012344
UBERON:0001805	autonomic ganglion	skos:exactMatch	M0008979	Ganglia, Autonomic	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008979
UBERON:0001806	sympathetic ganglion	skos:exactMatch	M0008983	Ganglia, Sympathetic	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008983
UBERON:0001808	parasympathetic ganglion	skos:exactMatch	M0008980	Ganglia, Parasympathetic	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008980
UBERON:0001811	conjunctiva	skos:exactMatch	M0005012	Conjunctiva	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005012
UBERON:0001814	brachial nerve plexus	skos:exactMatch	M0002856	Brachial Plexus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002856
UBERON:0001815	lumbosacral nerve plexus	skos:exactMatch	M0012725	Lumbosacral Plexus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012725
UBERON:0001818	tarsal gland	skos:exactMatch	M0013298	Meibomian Glands	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0013298
UBERON:0001820	sweat gland	skos:exactMatch	M0020922	Sweat Glands	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020922
UBERON:0001821	sebaceous gland	skos:exactMatch	M0019583	Sebaceous Glands	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019583
UBERON:0001823	nasal cartilage	skos:exactMatch	M0514975	Nasal Cartilages	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0514975
UBERON:0001824	mucosa of larynx	skos:exactMatch	M0012229	Laryngeal Mucosa	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012229
UBERON:0001825	paranasal sinus	skos:exactMatch	M0015894	Paranasal Sinuses	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015894
UBERON:0001826	nasal cavity mucosa	skos:exactMatch	M0014486	Nasal Mucosa	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014486
UBERON:0001830	minor salivary gland	skos:exactMatch	M0019379	Salivary Glands, Minor	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019379
UBERON:0001831	parotid gland	skos:exactMatch	M0015974	Parotid Gland	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015974
UBERON:0001832	sublingual gland	skos:exactMatch	M0020664	Sublingual Gland	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020664
UBERON:0001837	duct of salivary gland	skos:exactMatch	M0028360	Salivary Ducts	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0028360
UBERON:0001867	cartilage of external ear	skos:exactMatch	M0006939	Ear Cartilage	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0006939
UBERON:0001869	cerebral hemisphere	skos:exactMatch	M0002866	Cerebrum	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002866
UBERON:0001871	temporal lobe	skos:exactMatch	M0021149	Temporal Lobe	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021149
UBERON:0001872	parietal lobe	skos:exactMatch	M0015955	Parietal Lobe	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015955
UBERON:0001873	caudate nucleus	skos:exactMatch	M0003691	Caudate Nucleus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003691
UBERON:0001874	putamen	skos:exactMatch	M0018190	Putamen	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0018190
UBERON:0001875	globus pallidus	skos:exactMatch	M0009294	Globus Pallidus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0009294
UBERON:0001876	amygdala	skos:exactMatch	M0001044	Amygdala	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001044
UBERON:0001881	island of Calleja	skos:exactMatch	M0328550	Islands of Calleja	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328550
UBERON:0001882	nucleus accumbens	skos:exactMatch	M0015078	Nucleus Accumbens	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015078
UBERON:0001883	olfactory tubercle	skos:exactMatch	M0015259	Olfactory Tubercle	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015259
UBERON:0001884	phrenic nerve	skos:exactMatch	M0016764	Phrenic Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0016764
UBERON:0001885	dentate gyrus of hippocampal formation	skos:exactMatch	M0028250	Dentate Gyrus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0028250
UBERON:0001886	choroid plexus	skos:exactMatch	M0004348	Choroid Plexus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0004348
UBERON:0001887	internal capsule of telencephalon	skos:exactMatch	M0328545	Internal Capsule	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328545
UBERON:0001890	forebrain	skos:exactMatch	M0025248	Prosencephalon	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0025248
UBERON:0001891	midbrain	skos:exactMatch	M0013460	Mesencephalon	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0013460
UBERON:0001893	telencephalon	skos:exactMatch	M0021130	Telencephalon	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021130
UBERON:0001894	diencephalon	skos:exactMatch	M0006319	Diencephalon	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0006319
UBERON:0001895	metencephalon	skos:exactMatch	M0328538	Metencephalon	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328538
UBERON:0001896	medulla oblongata	skos:exactMatch	M0013280	Medulla Oblongata	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0013280
UBERON:0001897	dorsal plus ventral thalamus	skos:exactMatch	M0021264	Thalamus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021264
UBERON:0001898	hypothalamus	skos:exactMatch	M0010939	Hypothalamus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0010939
UBERON:0001899	epithalamus	skos:exactMatch	M0028686	Epithalamus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0028686
UBERON:0001900	ventral thalamus	skos:exactMatch	M0328577	Subthalamus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328577
UBERON:0001904	habenula	skos:exactMatch	M0028687	Habenula	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0028687
UBERON:0001905	pineal body	skos:exactMatch	M0016874	Pineal Gland	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0016874
